Country,Year,Month,Branch,Position,Name,Status,Gender,File,CIA Updated,Created
Turkmenistan,2020,May,NA,Min. of Defense,Begenc GUNDOGDYYEW,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Turkmenistan,2020,May,NA,Min. of Education,Mammetmyrat GELDINYYAZOW,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Turkmenistan,2020,May,NA,Min. of Energy,Carymyrat PURCEKOW,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Turkmenistan,2020,May,NA,Min. of Finance & Economy,Ezizgeldi ANNAMUHAMMEDOW,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Turkmenistan,2020,May,NA,Min. of Foreign Affairs,Rasit MEREDOW,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Turkmenistan,2020,May,NA,Min. of Health & Medical Industry,Nurmuhammet AMANNEPESOW,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Turkmenistan,2020,May,NA,Min. of Industry & Construction Operations,Serdar BERDIMUHAMEDOW,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Turkmenistan,2020,May,NA,Min. of Internal Affairs,Mammethan CAKYYEW,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Turkmenistan,2020,May,NA,Min. of Justice,Begmyrat MUHAMMEDOW,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Turkmenistan,2020,May,NA,Min. of Labor & Social Protection,Muhammetseyit SYLAPOW,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Turkmenistan,2020,May,NA,Min. of National Security,Gurbanmyrat ANNAYEW,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Turkmenistan,2020,May,NA,Min. of Oil & Gas Industry,Myratgeldi MEREDOW,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Turkmenistan,2020,May,NA,Min. of Railways,Azat ATAMYRADOW,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Turkmenistan,2020,May,NA,Min. of Road Transport,Orazdurdy SUHANOW,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Turkmenistan,2020,May,NA,Min. of Textile Industry,Resul REJEPOW,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Turkmenistan,2020,May,NA,Min. of Trade & Foreign Economic Relations,Orazmyrat GURBANNAZAROW,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Turkmenistan,2020,May,NA,Min. of Youth & Sports,Dayanc GULGELDIYEW,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Turkmenistan,2020,May,NA,"Chmn., State Concern - Turkmengaz",Myrat ARCAYEW,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Turkmenistan,2020,May,NA,"Chmn., Central Bank",Merdan ANNADURDYYEW,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Turkmenistan,2020,May,NA,Prosecutor Gen.,Batyr ATDAYEW,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Turkmenistan,2020,May,NA,"Sec., Security Council",Carymyrat AMANOW,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Turkmenistan,2020,May,NA,Ambassador to the US,Meret ORAZOW,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Turkmenistan,2020,May,NA,"Permanent Representative to the UN, New York",Aksoltan ATAYEWA,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Tuvalu,2020,May,NA,Governor Gen.,"Iakopa Italeli TAEIA, Sir",Titular,NA,May2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35
Tuvalu,2020,May,NA,Prime Min.,Kausea NATANO,Titular,NA,May2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35
Tuvalu,2020,May,NA,Dep. Prime Min.,Minute TAUPO,Titular,NA,May2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35
Tuvalu,2020,May,NA,"Min. of Education, Youth, & Sports",Timi MELEI,Titular,NA,May2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35
Tuvalu,2020,May,NA,Min. of Finance,Seve PAENIU,Titular,NA,May2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35
Tuvalu,2020,May,NA,"Min. of Health, Social Welfare, & Gender",Isaia TAAPE,Titular,NA,May2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35
Tuvalu,2020,May,NA,Min. of Home Affairs & Agriculture,Katepu LAOI,Titular,NA,May2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35
Tuvalu,2020,May,NA,"Min. of Justice, Communications, & Foreign Affairs",Simon KOFE,Titular,NA,May2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35
Tuvalu,2020,May,NA,Min. of Public Utilities & Environment,Ampelosa TEHULU,Titular,NA,May2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35
Tuvalu,2020,May,NA,"Min. of Transport, Energy, & Tourism",Nielu MEISAKE,Titular,NA,May2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35
Tuvalu,2020,May,NA,Ambassador to the US,Aunese Makoi SIMATI,Titular,NA,May2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35
Tuvalu,2020,May,NA,"Permanent Representative to the UN, New York",Aunese Makoi SIMATI,Titular,NA,May2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35
Uganda,2020,May,NA,Pres.,Yoweri Kaguta MUSEVENI,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,Vice Pres.,Edward SSEKANDI,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,Prime Min.,Ruhakana RUGUNDA,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,First Dep. Prime Min.,Moses ALI,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,Second Dep. Prime Min.,Kirunda KIVEJINJA,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,Min. in Charge of General Duties & Office of the Prime Min.,Mary Busingye Karooro OKURUT,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,"Min. of Agriculture, Animal Industry, & Fisheries",Vincent Bamulangaki SSEMPIJJA,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,Min. of Defense & Veterans Affairs,Adolf MWESIGE,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,Minister of Disaster Preparedness & Refugees,Hilary ONEK,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,Min. of East African Affairs,Kahinda OTAFIIRE,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,Min. of Education & Sports,Janet Museveni KATAAHA,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,Min. of Energy & Minerals,Mary KITUTU,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,Min. of Finance & Economic Planning,Matia KASAIJA,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,Min. of Foreign Affairs,Sam Kutesa KAHAMBA,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,"Min. of Gender, Labor, & Social Affairs",Frank TUMWEBAZE,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,Min. of Health,Jane ACENG,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,"Min. of Information, ICT, & Communications",Judith NABAKOOBA,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,Min. of Internal Affairs,Jeje ODONGO,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,Min. of Justice & Constitutional Affairs,Ephraim KAMUNTU,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,Minister for Kampala & Metropolitan Affairs,Betty AMONGI,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,Minister for Karamoja Affairs,John BYABAGAMBI,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,"Min. of Lands, Housing, & Urban Development",Betty KAMYA,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,Min. of Local Govt.,Rafael MAGYEZI,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,Min. of the Presidency,Esther MBAYO Mbulakubuza,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,Min. of Public Service,Muruli MUKASA,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,"Min. of Science, Technology, & Innovation",Elioda TUMWESIGYE,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,Min. of Security,Elly TUMWINE,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,"Min. of Trade, Industry, & Cooperatives",Amelia Anne KYAMBADDE,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,"Min. of Tourism, Wildlife, & Antiquities",Tom BUTIME,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,Min. of Water & Environment,Sam CHEPTORIS,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,Min. of Works & Transport,Katumba WAMALA,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,Attorney Gen.,William BYARUHANGA,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,"Governor, Bank of Uganda",Emmanuel TUMUSIIME-MUTEBILE,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,Ambassador to the US,Mull Sebujja KATENDE,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Uganda,2020,May,NA,"Permanent Representative to the UN, New York",Adonia AYEBARE,Titular,NA,May2020ChiefsDirectory.pdf,30-Dec-19,10/13/2021 3:35
Ukraine,2020,May,NA,Pres.,Volodymyr ZELENSKYY,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,Prime Min.,Denys SHMYHAL,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,Dep. Prime Min. & Min. of Digital Transformation,Mykhaylo FEDOROV,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,Dep. Prime Min. for European and Euro-Atlantic Integration,Vadym PRYSTAYKO,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,Dep. Prime Min. for Temporarily Occupied Territories,Oleksiy REZINKOV,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,Min. of the Cabinet of Ministers,Oleh NEMCHYNOV,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,Min. of Community & Territorial Development,Oleksiy CHERNYSHOV,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,Min. of Culture,NA,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,Min. of Defense,Andriy TARAN,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,"Min. of Economic Development, Trade, & Agriculture",NA,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,Min. of Education,NA,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,Min. of Energy & Environmental Protection,NA,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,Min. of Finance,Ihor UMANSKYY,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,Min. of Foreign Affairs,Dmytro KULEBA,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,Min. of Health,Ilya YEMETS,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,Min. of Infrastructure,Viktor KRYKLIY,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,Min. of Internal Affairs,Arsen AVAKOV,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,Min. of Justice,Denys MALYUSKA,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,Min. of Social Policy,Maryna LAZEBNA,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,Min. of Sports,Vadym HUTTSAYT,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,Min. of Veterans' Affairs,Serhiy BESSARAB,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,"Chmn., Foreign Intelligence Service of Ukraine",Valeriy YEVDOKYMOV,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,"Chmn., National Bank",Yakiv SMOLIY,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,"Chmn., Rada",Dmytro RAZUMKOV,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,"Chmn., Security Service of Ukraine",Ivan BAKANOV,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,"Head, Office of the Pres.",Andriy YERMAK,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,Prosecutor Gen.,Iryna VENEDIKTOVA,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,"Sec., National Security & Defense Council",Oleksiy DANILOV,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,Ambassador to the US,Volodymyr YELCHENKO,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
Ukraine,2020,May,NA,"Permanent Representative to the UN, New York",Serhiy KYSLYTSYA,Titular,NA,May2020ChiefsDirectory.pdf,23-Mar-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Pres.,KHALIFA bin Zayid Al Nuhayyan,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Vice Pres.,MUHAMMAD BIN RASHID Al Maktum,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Prime Min.,MUHAMMAD BIN RASHID Al Maktum,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Dep. Prime Min.,MANSUR bin Zayid Al Nuhayyan,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Dep. Prime Min.,SAIF bin Zayid Al Nuhayyan,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of Cabinet Affairs and the Future,Muhammad Abdallah al-GARGAWI,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of Climate Change and Environment,Thani bin Ahmad al-ZAYOUDI,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of Community Development,HESSA Essa Buhumaid,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of Culture and Knowledge Development,NOURI bint Muhammad al-Kabi,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of Defense,MUHAMMAD BIN RASHID Al Maktum,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of Development & Intl. Cooperation,LUBNA al-Qasimi,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of Economy,Sultan bin Said al-MANSURI,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of Education,Hussain Ibrahim al-HAMADI,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of Energy and Industry,SUHAIL bin Muhammad al-Mazrui,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of Environment & Water,Rashid Ahmad bin FAHD,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of Finance,HAMDAN bin Rashid Al Maktum,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of Foreign Affairs and International Cooperation,ABDALLAH bin Zayid Al Nuhayyan,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of Happiness and Wellbeing,OHOUD bint Khalfan al-Rumi,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of Health and Prevention,Abd al-Rahman Muhammad al-UWAIS,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of Higher Education & Scientific Research,HAMDAN bin Mubarak Al Nuhayyan,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of Human Resources and Emiratization,Nasser bin Thani al-HAMLI,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of Infrastructure Development,ABDULLAH bin Muhammad Belhaf al-Nuaymi,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of Interior,SAIF bin Zayid Al Nuhayyan,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of Justice,Sultan bin Said al-BADI,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of Labor,Saqr Ghubash Said GHUBASH,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of Presidential Affairs,MANSUR bin Zayid Al Nuhayyan,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of Public Works,Abdullah bin Muhammad Al-NUAIMI,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of Social Affairs,Mariam bint Muhammad Khalfan al-RUMI,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of Tolerance,NUHAYYAN bin Mubarak Al Nuhayyan,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of State for Artificial Intelligence,OMAR bin Sultan al-Ulama,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of State for Defense Affairs,Muhammad bin Ahmad al-BAWARDI,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of State for Federal National Council Affairs,Abd al-Rahman Muhammad al-OWAIS,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of State for Financial Affairs,Ubayd Humaid al-TAYIR,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of State for Foreign Affairs,Anwar Muhammad GARGASH,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of State for Higher Education and Advanced Skills,Ahmad bin Abdallah Humaid Belhoul al-FALASI,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of State for International Cooperation,Reem bint Ibrahim al-HASHEMI,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of State for Public Education,JAMEELA al-Muheiri,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of State for Youth Affairs,SHAMMA bint Suhail Faris al-Mazrui,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of State Without Portfolio,Sultan Ahmad al-JABIR,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of State Without Portfolio,Sarah bint Yousef al-AMIRI,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of State Without Portfolio,MARIAM Harb al-Muhairi,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of State Without Portfolio,Maitha Salim al-SHAMSI,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Min. of State Without Portfolio,ZAKI Anwar Nusayba,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,"Governor, Central Bank",Mubarak Rashid al-MANSURI,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,Ambassador to the US,Yusif bin Mani bin Said al-UTAYBA,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Arab Emirates,2020,May,NA,"Permanent Representative to the UN, New York",Lana Zaki NUSAYBA,Titular,NA,May2020ChiefsDirectory.pdf,28-Feb-20,10/13/2021 3:35
United Kingdom,2020,May,NA,Queen,ELIZABETH II,Titular,NA,May2020ChiefsDirectory.pdf,20-Feb-20,10/13/2021 3:35
United Kingdom,2020,May,NA,"Prime Min., First Lord of the Treasury, & Min. for the Civil Service",Boris JOHNSON,Titular,NA,May2020ChiefsDirectory.pdf,20-Feb-20,10/13/2021 3:35
United Kingdom,2020,May,NA,Chancellor of the Duchy of Lancaster & Min. for the Cabinet Office,Michael GOVE,Titular,NA,May2020ChiefsDirectory.pdf,20-Feb-20,10/13/2021 3:35
United Kingdom,2020,May,NA,Chancellor of the Exchequer,Rishi SUNAK,Titular,NA,May2020ChiefsDirectory.pdf,20-Feb-20,10/13/2021 3:35
United Kingdom,2020,May,NA,"Sec. of State for Business, Energy, & Industrial Strategy",Alok SHARMA,Titular,NA,May2020ChiefsDirectory.pdf,20-Feb-20,10/13/2021 3:35
United Kingdom,2020,May,NA,"Sec. of State for Digital, Culture, Media, & Sport",Oliver DOWDEN,Titular,NA,May2020ChiefsDirectory.pdf,20-Feb-20,10/13/2021 3:35
United Kingdom,2020,May,NA,Sec. of State for Defense,Ben WALLACE,Titular,NA,May2020ChiefsDirectory.pdf,20-Feb-20,10/13/2021 3:35
United Kingdom,2020,May,NA,Sec. of State for Education,Gavin WILLIAMSON,Titular,NA,May2020ChiefsDirectory.pdf,20-Feb-20,10/13/2021 3:35
United Kingdom,2020,May,NA,"Sec. of State for Environment, Food, & Rural Affairs",George EUSTICE,Titular,NA,May2020ChiefsDirectory.pdf,20-Feb-20,10/13/2021 3:35
United Kingdom,2020,May,NA,Sec. of State for Foreign & Commonwealth Affairs & First Sec. of State,Dominic RAAB,Titular,NA,May2020ChiefsDirectory.pdf,20-Feb-20,10/13/2021 3:35
United Kingdom,2020,May,NA,Sec. of State for Health & Social Care,Matt HANCOCK,Titular,NA,May2020ChiefsDirectory.pdf,20-Feb-20,10/13/2021 3:35
United Kingdom,2020,May,NA,Sec. of State for the Home Dept.,Priti PATEL,Titular,NA,May2020ChiefsDirectory.pdf,20-Feb-20,10/13/2021 3:35
United Kingdom,2020,May,NA,"Sec. of State for Housing, Communities, & Local Govt.",Robert JENRICK,Titular,NA,May2020ChiefsDirectory.pdf,20-Feb-20,10/13/2021 3:35
United Kingdom,2020,May,NA,Sec. of State for Intl. Development,Anne-Marie TREVELYAN,Titular,NA,May2020ChiefsDirectory.pdf,20-Feb-20,10/13/2021 3:35
United Kingdom,2020,May,NA,"Sec. of State for Intl. Trade, President of the Board of Trade, & Min. for Women & Equalities",Elizabeth TRUSS,Titular,NA,May2020ChiefsDirectory.pdf,20-Feb-20,10/13/2021 3:35
United Kingdom,2020,May,NA,Sec. of State for Justice & Lord Chancellor,Robert BUCKLAND,Titular,NA,May2020ChiefsDirectory.pdf,20-Feb-20,10/13/2021 3:35
