Algeria,2020,August,NA,Min. of Water Resources,Arezki BERRAKI,Titular,NA,August2020ChiefsDirectory.pdf,6-Mar-20,10/1/2021 17:05
Algeria,2020,August,NA,Min. of Youth & Sports,Sid Ali KHALDI,Titular,NA,August2020ChiefsDirectory.pdf,6-Mar-20,10/1/2021 17:05
Algeria,2020,August,NA,Sec. Gen. of the Govt.,Yahia BOUKHARI,Titular,NA,August2020ChiefsDirectory.pdf,6-Mar-20,10/1/2021 17:05
Algeria,2020,August,NA,"Governor, Central Bank",Benabderrahmane AYMANE,Titular,NA,August2020ChiefsDirectory.pdf,6-Mar-20,10/1/2021 17:05
Algeria,2020,August,NA,Ambassador to the US,Madjid BOUGUERRA,Titular,NA,August2020ChiefsDirectory.pdf,6-Mar-20,10/1/2021 17:05
Algeria,2020,August,NA,"Permanent Representative to the UN, New York",Sofiane MIMOUMI,Titular,NA,August2020ChiefsDirectory.pdf,6-Mar-20,10/1/2021 17:05
Andorra,2020,August,NA,Head of State (Co-Prince),Emmanuel MACRON,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Andorra,2020,August,NA,Head of State (Co-Prince),"Joan-Enric VIVES i SICILIA, Bishop",Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Andorra,2020,August,NA,Head of Govt.,Antoni MARTI Petit,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Andorra,2020,August,NA,Min. of Civil Service & Admin. Reform,Eva DESCARREGA Garcia,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Andorra,2020,August,NA,"Min. of Culture, Youth, & Sports",Olga GELABERT FABREGA,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Andorra,2020,August,NA,Min. of Education & Higher Education,Eric JOVER COMAS,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Andorra,2020,August,NA,"Min. of Environment, Agriculture, & Sustainability",Silvia CALVO ARMENGOL,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Andorra,2020,August,NA,Min. of Finance,Jordi CINCA Mateos,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Andorra,2020,August,NA,Min. of Foreign Affairs,Gilbert SABOYA Sunye,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Andorra,2020,August,NA,Min. of Health,Carles ALVAREZ MARFANY,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Andorra,2020,August,NA,"Min. of Social Affairs, Justice, & Interior",Xavier ESPOT Zamora,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Andorra,2020,August,NA,Min. of Territorial Planning,Jordi TORRES FALCO,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Andorra,2020,August,NA,Min. of Tourism & Commerce,Francesc CAMP Torres,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Andorra,2020,August,NA,Ambassador to the US,Elisenda VIVES BALMANA,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Andorra,2020,August,NA,"Permanent Representative to the UN, New York",Elisenda VIVES BALMANA,Titular,NA,August2020ChiefsDirectory.pdf,N/A,10/1/2021 17:05
Angola,2020,August,NA,Pres.,Joao Manuel Goncalves LOURENCO,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Vice Pres.,Bornito De Sousa Baltazar DIOGO,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of Agriculture & Fisheries,Antonio Francisco de ASSIS,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of Commerce,Victor Francisco dos Santos FERNANDES,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,"Min. of Culture, Tourism, & Environment",Adjany COSTA,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of Education,Ana Paula ELIAS,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of Energy & Water,Joao Baptista BORGES,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of External Relations,Tete ANTONIO,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of Family & Women Promotion,Victoria Francisco Correia CONCEICAO,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of Finance,Vera DAVES,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of Health,Silvia Paula Valentim LUTUCUTA,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of Higher Education,Maria Do Rosario Braganca SAMBO,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of Industry & Trade,Victor Francisco dos Santos FERNANDES,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of Interior,Eugenio Cesar LABORINHO,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of Justice & Human Rights,Francisco Manuel Monteiro DE QUEIROZ,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of Mineral Resources and Petroleum,Diamantino Pedro AZEVEDO,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of National Defense & Veterans Affairs,"Joao Ernesto DOS SANTOS ""Liberdade""",Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of Parliamentary Affairs,Rosa Luis de Sousa MICOLO,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
